"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
47,680737,"Helman, Michael",113,41.6,0.214,0.286,0.2,0.5,0.28,0.129,0.109,3,14,89.3,35.3,2001,87.5,87.8,6,27,20,0.29999999999999716,6.37,103,152,105,146,301,328,292,"1.087","-1.087","66.0","7.3","2.346135106",15,11,1,1,0,1,4,26.7,0,0,"2.42","0.58","0.47","-0.47","90.1",236,9.090909090909092,0,0,5.74,1.8,0.38,2.4,0.2,0,"-2.312765957",0.102,0.213,"2.312765957",0.105,0.09800000000000002,0.287,0.151,22.2,"41.1",8.468037891509208,-3.9530953000142794,29.986855090608277,0.5,35.39941510400873,31.625759100300698
47,682641,"Matos, Luis",72,65.3,0.077,0,0.143,0.077,0.068,0.033,0.035,1,13,82.2,3.1,2284,89.6,89.98,12,29,18,0.4000000000000057,6.56,104,151,118,146,289,321,285,"2.787","-2.787","65.7","6.8","1.219449405",13,7,1,0,0,0,6,46.2,0,0,"2.02","0.85","0.48","-0.48","90.0",123,0,0,0,5.83,2.14,0.25,2.26,0.077,0,"-5.929787234",0.035,0.04,"5.929787234",0.042,0.041999999999999996,0.037,0.035,41.4,"36.9",7.497362648308232,5.842376452141038,24.425959689153565,0.5172413793103449,35.90105990973774,28.124126972066147
46,650391,"Jiménez, Eloy",130,35.4,0.231,0,0.273,0.231,0.205,0.177,0.18,3,13,86.1,-2.3,2013,86.5,86.48,5,22,24,0,6.4,110,153,126,148,308,330,286,"1.355","-1.355","69.8","7.1","0.606543197",13,11,3,0,0,0,2,15.4,0,0,"2.79","0.34","0.25","-0.25","91.5",114,45.45454545454545,0,0,5.81,2,0.15,2.47,0.231,0,"-2.945652174",0.18,0.232,"2.945652174",0.051,0.05100000000000002,-0.001,0.028,22.7,"40.6",2.3660555898670452,0.21522401266725044,24.677928648876776,0.3333333333333333,42.519752800084575,26.448239751979486
46,622268,"Walton, Donovan",619,7.4,0.154,0.231,0.1,0.385,0.226,0.185,0.185,2,13,78.4,19.2,2316,88.3,88.15,7,27,19,-0.20000000000000284,6.26,122,148,100,152,289,320,298,"1.368","-1.368","63.3","6.6","3.85969606",13,11,1,0,0,1,2,15.4,0,0,"2.4","0.57","0.33","0.33","90.6",118,27.27272727272727,0,0,5.67,2.03,-0.18,1.98,0.154,0,"-2.973913043",0.185,0.24,"2.973913043",-0.031,-0.031,0.145,0.041,25.9,"31.6",8.762650611636456,-0.4935149563727126,33.24094956589394,0.4074074074074074,35.27467249943847,33.193468469515565
46,502054,"Pham, Tommy",60,76.7,0,0,0,0,0.063,0.174,0.129,0,10,91.7,10.7,2340,89.2,88.43,6,20,26,-0.7999999999999972,5.96,109,153,121,148,295,314,285,"2.466","-2.466","66.9","6.7","1.729674052",11,6,0,0,0,0,4,36.4,1,9.1,"2.3","0.62","0.28","-0.28","90.7",146,33.33333333333333,0,0,5.74,1.97,-0.03,2.46,0.091,0,"-5.360869565",0.208,0.152,"5.360869565",-0.129,-0.11699999999999999,-0.152,-0.111,30,"39.0",8.270686497803878,12.781078960070412,32.02868930914608,0.65,38.485751329736985,25.86014000048165
46,694197,"Genao, Angel",144,31.9,0.333,0.167,0.364,0.5,0.428,0.336,0.254,4,12,92,0.7,2343,88.2,88.27,6,21,25,0.09999999999999432,6.31,100,150,112,145,302,323,289,"-1.165","1.165","69.5","7.4","2.76798593",15,11,2,2,0,0,1,6.7,2,13.3,"2.62","0.35","0.4","-0.4","93.4",116,54.54545454545454,0,0,5.65,2.16,0.03,1.94,0.467,0,"2.532608696",0.403,0.304,"-2.532608696",0.079,0.064,0.196,0.092,28.6,"36.8",4.6847865310822145,5.870109758457912,30.7555108864321,0.4,37.38675435157493,27.085770019584576
45,687957,"Harris, Dustin",189,23.8,0.25,0,0.286,0.25,0.321,0.346,0.276,2,8,72.9,-6.6,2155,87.5,88.02,4,23,22,0.5,6.81,114,147,118,151,277,313,290,"0.701","-0.701","62.0","6.4","4.240168479",10,7,2,0,0,0,1,10,1,10,"2.62","0.44","0.49","0.49","88.0",33,0,0,0,5.51,2.39,-0.25,2.06,0.4,0,"-1.557777778",0.421,0.307,"1.557777778",-0.026,-0.020999999999999963,-0.057,-0.025,17.4,"31.6",12.927156036431368,-8.700214714333189,38.949893507651716,0.45454545454545453,30.039117290940283,36.24202480122151
45,664774,"Wade Jr., LaMonte",444,10.1,0.25,0.125,0.333,0.375,0.355,0.32,0.222,2,8,93.1,8.5,2273,89.5,89.63,4,16,29,0.09999999999999432,6.3,124,147,103,151,288,326,302,"-0.927","0.927","67.2","6.3","1.094351992",10,6,1,1,0,0,2,20,2,20,"1.98","0.93","0.57","0.57","90.6",180,33.33333333333333,0,0,5.76,2.25,-0.23,2.37,0.4,0,"2.06",0.378,0.306,"-2.06",0.028,0.02200000000000002,0.069,0.035,25,"36.0",2.3578131980426105,6.583935605398932,30.277165916067972,0.4375,31.380081119061938,27.087515787538006
45,670231,"Rave, John",231,19.5,0.154,0.154,0.182,0.308,0.191,0.176,0.128,2,13,81,8.1,2391,88.4,89.34,3,18,27,0.8999999999999915,6.66,104,145,101,151,293,324,304,"0.685","-0.685","64.0","6.5","6.39941148",13,11,1,0,1,0,2,15.4,0,0,"2.36","0.58","0.02","0.02","90.6",146,18.181818181818183,9.090909090909092,7.6923076923076925,5.96,2.06,-0.14,2.08,0.154,1,"-1.522222222",0.128,0.29,"1.522222222",0.026,0.025999999999999995,0.018,0.015,16.7,"43.5",1.1535584015612952,3.1923761173363268,26.402288897136092,0.5294117647058824,35.76415414740998,35.699938346947434
44,641584,"Fraley, Jake",379,11.6,0.3,0.1,0.5,0.4,0.304,0.255,0.272,3,10,76,12,2251,89,88.6,3,17,27,-0.4000000000000057,6.36,115,147,112,153,283,318,294,"0.389","-0.389","70.7","7.2","6.561522378",10,6,2,1,0,0,4,40,0,0,"2.29","0.66","0.44","0.44","90.9",124,16.666666666666664,0,0,5.59,2.79,-0.4,2.36,0.3,0,"-0.884090909",0.272,0.307,"0.884090909",0.028,0.02799999999999997,0.093,0.049,17.6,"29.6",10.870252583860175,-11.345705491817363,35.3953899105234,0.47058823529411764,36.13314499768677,30.86267689344832
43,695681,"Moore, Christian",93,46.2,0.222,0,0.5,0.222,0.178,0.205,0.235,2,9,97.6,12,2344,90,89.73,11,27,16,-0.29999999999999716,6.27,108,152,116,147,309,322,290,"1.246","-1.246","73.7","7.2","1.081005278",10,4,2,0,0,0,6,60,0,0,"2.09","0.79","0.38","-0.38","92.2",178,75,0,0,5.88,2.3,0.07,2.23,0.2,0,"-2.897674419",0.213,0.28,"2.897674419",-0.013,-0.012999999999999984,-0.058,-0.027,40.7,"45.9",3.9762418850566874,6.918916896699255,35.69251002732054,0.37037037037037035,35.796729303053915,26.65504206740948
42,596146,"Kepler, Max",466,9,0.333,0.167,0.444,0.5,0.358,0.35,0.333,4,12,89.7,12.8,2293,86.2,86.47,6,23,19,0.29999999999999716,6.53,113,146,118,152,299,324,303,"-0.38","0.38","64.3","7.2","4.2874158",12,9,2,2,0,0,3,25,0,0,"2.66","0.45","-0.05","-0.05","91.8",175,55.55555555555556,11.11111111111111,8.333333333333332,5.46,2.54,-0.23,2.01,0.333,1,"0.904761905",0.333,0.482,"-0.904761905",0,0,0.018,0.008,26.1,"37.1",5.522924347639644,-10.132439347754806,31.200837568033073,0.43478260869565216,41.36539047052753,38.24363927394616
42,669699,"Shewmake, Braden",297,14.1,0.1,0,0.125,0.1,0.144,0.184,0.137,1,10,78.6,12.9,2287,89.9,89.91,7,21,21,0,6.45,119,148,116,152,284,321,294,"1.567","-1.567","66.3","6.9","2.196323974",11,8,1,0,0,0,2,18.2,1,9.1,"1.98","0.89","0.33","0.33","89.3",136,0,0,0,5.75,2.23,-0.54,2.26,0.182,0,"-3.730952381",0.223,0.152,"3.730952381",-0.037,-0.04100000000000001,-0.052,-0.04,33.3,"38.6",7.498928324995341,7.019577737744015,24.487941426548804,0.5238095238095238,43.25404937654386,27.12111955810773
41,672613,"Alfonzo, Eliezer",90,45.6,0.231,0,0.25,0.231,0.205,0.272,0.27,3,13,94.1,0.2,2083,87.8,88.18,3,23,18,0.4000000000000057,6.43,114,152,123,148,304,318,285,"1.34","-1.34","67.5","7.0","1.688746884",13,12,3,0,0,0,1,7.7,0,0,"2.35","0.64","0.67","-0.67","92.6",173,50,0,0,5.63,2.3,0.13,2.44,0.231,0,"-3.268292683",0.27,0.358,"3.268292683",-0.039,-0.03900000000000001,-0.127,-0.067,13,"32.7",6.9511090827972275,8.21125310754128,32.129267864706335,0.5454545454545454,37.52031072670983,21.336894909176056
41,677595,"Mauricio, Ronny",172,23.8,0.182,0.091,0.333,0.273,0.195,0.252,0.213,2,11,95.7,6.5,2176,85.7,85.9,9,18,23,0.20000000000000284,6.47,112,150,124,149,303,327,299,"1.33","-1.33","75.4","7.9","1.832170368",11,6,1,1,0,0,5,45.5,0,0,"2.88","0.3","0.17","-0.17","94.1",150,66.66666666666666,16.666666666666664,9.090909090909092,5.96,1.94,0.08,2.16,0.182,1,"-3.243902439",0.213,0.373,"3.243902439",-0.031,-0.031,-0.1,-0.057,50,"41.3",6.127168876544082,-6.744775908040698,28.60530553295965,0.5,36.3824957144197,36.39962550325437
40,669221,"Murphy, Sean",118,33.9,0.083,0,0.125,0.083,0.074,0.148,0.156,1,12,81.9,11,2357,89.7,90.11,10,24,16,0.3999999999999915,6.42,107,151,126,149,313,323,292,"2.454","-2.454","66.7","7.5","6.212467541",12,8,1,0,0,0,4,33.3,0,0,"2.03","0.83","0.08","-0.08","91.5",137,25,0,0,6.01,1.65,-0.24,2.56,0.083,0,"-6.135",0.156,0.186,"6.135",-0.073,-0.073,-0.103,-0.074,41.7,"47.2",9.328913251570349,0.22669100710235002,29.59368961675298,0.375,37.1916928982785,28.970280614210896
39,828599,"Spence, Lucas",157,24.8,0.25,0,0.375,0.25,0.259,0.305,0.25,3,12,95.2,0,2294,88.8,89.45,6,20,19,0.7000000000000028,6.8,103,144,95,145,281,321,300,"1.007","-1.007","64.9","6.5","1.447080808",13,8,3,0,0,0,4,30.8,1,7.7,"2.21","0.73","0.25","0.25","93.1",122,50,12.5,7.6923076923076925,5.93,2.08,-0.47,1.81,0.308,1,"-2.582051282",0.307,0.385,"2.582051282",0,0.0010000000000000009,-0.135,-0.046,30,"36.3",11.1623523903821,0.5247796682487533,29.961353870778783,0.47368421052631576,35.89264451889272,30.929118243000083
39,701852,"Cavanaugh, Drew",347,11.2,0.125,0,0.25,0.125,0.176,0.198,0.131,1,8,84.2,15.7,2257,87.7,87.86,8,14,25,0.20000000000000284,6.43,126,147,110,151,288,321,302,"1.364","-1.364","63.8","6.4","2.178896858",9,4,1,0,0,0,4,44.4,1,11.1,"2.4","0.62","0.33","0.33","92.1",148,33.33333333333333,0,0,5.83,2.11,-0.41,2.17,0.222,0,"-3.497435897",0.239,0.153,"3.497435897",-0.006,-0.016999999999999987,-0.028,-0.022,57.1,"39.6",6.939557640944701,-4.814461476684385,42.33875119476973,0.15384615384615385,35.45816984770233,31.064907910968792
39,571657,"Farmer, Kyle",52,75,0.273,0.091,0.375,0.364,0.276,0.206,0.216,3,11,78.3,1.2,2166,89.3,89.38,7,22,17,0.10000000000000853,6.33,103,153,122,148,313,324,290,"0.521","-0.521","65.6","6.9","2.006647681",11,8,2,1,0,0,3,27.3,0,0,"2.33","0.57","0.46","-0.46","90.7",97,37.5,0,0,5.72,1.84,0.1,2.19,0.273,0,"-1.335897436",0.216,0.249,"1.335897436",0.057,0.05700000000000002,0.115,0.07,31.8,"40.8",12.735174461759826,-2.3164944763815973,34.0301998446271,0.18181818181818182,35.465249240726,33.55588541885248
37,687605,"Pinckney, Andrew",50,74,0.333,0.556,0.333,0.889,0.542,0.417,0.3,3,9,96.6,14.7,2044,86.7,87.52,4,16,21,0.7999999999999972,6.74,110,153,118,149,310,324,289,"-3.192","3.192","72.0","7.5","5.893850547",11,7,1,0,1,1,2,18.2,1,9.1,"2.59","0.48","0.38","-0.38","94.7",178,57.14285714285714,14.285714285714285,9.090909090909092,5.77,1.87,-0.18,2.35,0.455,1,"8.627027027",0.427,0.529,"-8.627027027",0.033,0.028000000000000025,0.36,0.125,25,"31.9",9.482410522534803,6.130048284406981,31.093357943200086,0.5,35.520408631056064,29.01020554431119
37,695491,"Báez, Joshua",76,48.7,0.273,0.818,0,1.091,0.573,0.455,0.273,3,11,98.3,22.6,2215,85.4,85.12,5,21,16,-0.30000000000001137,6.04,109,153,122,148,302,324,290,"-2.706","2.706","78.7","7.7","3.02270341",12,8,0,0,0,3,3,25,0,0,"2.86","0.32","0.33","-0.33","96.8",204,75,37.5,25,5.68,2.33,-0.04,2.09,0.333,3,"7.313513514",0.334,0.775,"-7.313513514",0,-0.0010000000000000009,0.316,0.118,23.8,"25.9",8.372077458611365,-4.948863957976404,27.595519146444953,0.42857142857142855,39.19930490342316,29.74736230456735
36,823550,"Song, Sung-Mun",539,6.7,0.111,0,0.143,0.111,0.159,0.235,0.18,1,9,89.1,11.9,2322,88.5,88.51,3,13,23,0,6.43,118,149,105,152,281,315,297,"1.261","-1.261","66.3","7.0","2.712342126",10,7,1,0,0,0,2,20,1,10,"2.43","0.53","0.42","0.42","91.9",85,42.857142857142854,0,0,5.76,2.16,-0.19,2.31,0.2,0,"-3.502777778",0.262,0.235,"3.502777778",-0.069,-0.062,-0.124,-0.076,23.1,"37.4",1.9958508631849035,2.2038760130729473,23.16744206755311,0.6923076923076923,38.0272408251465,27.837364519055548
35,682729,"Clase, Jonatan",114,30.7,0.286,0,0.4,0.286,0.31,0.286,0.242,2,7,82.7,9,2170,90.7,90.35,1,15,20,-0.29999999999999716,6.22,106,151,109,146,297,319,280,"-0.003","0.003","60.3","6.0","2.635353624",8,5,2,0,0,0,2,25,1,12.5,"2.12","0.7","0.37","-0.37","89.5",162,40,0,0,5.64,2.24,0.32,2.49,0.375,0,"0.008571429",0.337,0.283,"-0.008571429",0.044,0.03799999999999998,0.003,0.024,6.7,"40.7",-3.926576211157319,4.076076664901686,39.9408800358086,0.2857142857142857,33.178882896443426,27.61158802268721
35,702176,"Roden, Alan",255,13.7,0.4,0,0.5,0.4,0.356,0.371,0.349,4,10,93.4,1.5,2318,91,90.93,4,20,15,-0.09999999999999432,6.19,107,143,115,150,292,322,301,"-0.158","0.158","68.5","6.8","2.827986249",10,8,4,0,0,0,2,20,0,0,"1.79","0.98","0.51","0.51","92.8",139,62.5,12.5,10,5.9,1.68,-0.1,2.41,0.4,1,"0.451428571",0.349,0.513,"-0.451428571",0.051,0.051000000000000045,-0.113,-0.015,20,"44.0",6.016464058252193,-2.8287617559439857,30.0595437826076,0.55,38.57630834837698,33.08185054077162
35,672284,"Kelenic, Jarred",299,11.7,0.375,0,0.5,0.375,0.374,0.246,0.192,3,8,91.1,9.2,2340,88.3,88.58,2,10,25,0.29999999999999716,6.57,101,146,115,151,294,324,304,"-0.173","0.173","72.1","7.4","2.477446812",9,6,3,0,0,0,2,22.2,1,11.1,"2.22","0.74","0.29","0.29","93.1",145,33.33333333333333,0,0,5.93,1.64,-0.49,2.08,0.444,0,"0.494285714",0.282,0.25,"-0.494285714",0.183,0.16200000000000003,0.125,0.128,20,"40.9",12.592823305696157,4.032313470541113,29.50174420349202,0.6,44.02933933195424,29.06351524736868
35,600869,"Candelario, Jeimer",83,42.2,0.2,0.2,0.5,0.4,0.384,0.319,0.177,1,5,78.9,10.5,2301,87.8,87.43,7,18,17,-0.3999999999999915,6.25,109,151,122,146,307,321,293,"-0.466","0.466","68.3","7.9","3.829127599",7,2,0,1,0,0,3,42.9,1,14.3,"2.55","0.49","0.3","-0.3","88.1",136,0,0,0,5.28,2.37,-0.13,2.33,0.429,0,"1.331428571",0.412,0.201,"-1.331428571",0.023,0.017000000000000015,0.199,0.065,38.9,"23.3",16.454604402585694,-10.919566089421252,34.27890781306545,0.4444444444444444,34.49372059583878,33.33577810829352
33,694376,"Whitcomb, Shay",92,35.9,0.125,0.375,0,0.5,0.256,0.209,0.105,1,8,93.7,56.3,2156,86.9,87,5,13,20,0.09999999999999432,6.48,111,153,122,147,298,322,286,"0.729","-0.729","70.2","8.0","3.284058367",8,3,0,0,0,1,5,62.5,0,0,"2.3","0.78","0.41","-0.41","92.1",206,33.33333333333333,33.33333333333333,12.5,6.19,1.55,0.13,2.5,0.125,1,"-2.209090909",0.105,0.407,"2.209090909",0.02,0.020000000000000004,0.093,0.047,38.5,"47.2",12.892383226371992,-9.14345920608637,26.680262722316975,0.5833333333333334,37.80612941009341,31.78425436671307
30,668800,"Knizner, Andrew",34,88.2,0,0,0,0,0.116,0.233,0.153,0,5,84.3,40.5,2193,86.6,86.96,1,13,17,0.5,6.48,104,151,122,146,302,323,287,"0.972","-0.972","71.2","7.7","6.934500864",6,4,0,0,0,0,1,16.7,1,16.7,"2.6","0.46","0.35","-0.35","91.6",110,25,0,0,5.69,2.76,0.47,2.26,0.167,0,"-3.24",0.294,0.163,"3.24",-0.153,-0.12699999999999997,-0.163,-0.117,7.7,"25.9",14.609696741437599,-15.945670430117808,24.33299472825937,0.45454545454545453,38.168142548937304,41.89882670355419
30,671155,"Johnson, Ivan",58,51.7,0,0,0,0,0,0.073,0.049,0,8,87.5,27.2,2404,84.7,85.01,8,14,16,0.29999999999999716,6.55,106,151,112,146,303,324,287,"2.042","-2.042","72.2","7.3","5.524278554",8,5,0,0,0,0,3,37.5,0,0,"3.23","0.02","0.07","-0.07","90.4",191,20,0,0,5.83,0.94,-0.05,1.76,0,0,"-6.806666667",0.049,0.126,"6.806666667",-0.049,-0.049,-0.126,-0.073,57.1,"44.0",15.04165612186464,-14.53433619472608,36.717929859341936,0.35714285714285715,35.75922982057115,39.835432106274475
30,703492,"Morabito, Nick",53,56.6,0,0,0,0,0.104,0.296,0.231,0,6,86.8,17.5,2268,88.5,87.66,7,12,18,-0.7999999999999972,5.85,103,152,119,149,298,324,292,"1.343","-1.343","61.1","6.7","4.697328325",7,2,0,0,0,0,4,57.1,0,0,"2.95","-0.01","0.52","-0.52","89.7",117,50,0,0,5.55,2.8,0.05,2.07,0.143,0,"-4.476666667",0.341,0.285,"4.476666667",-0.231,-0.19800000000000004,-0.285,-0.192,58.3,"27.1",11.823749572782873,18.325281188456046,41.399667828518545,0.16666666666666666,36.831230248892226,24.497253444656888
30,688363,"Pauley, Graham",465,6.5,0.167,0,0.2,0.167,0.148,0.071,0.077,1,6,82.4,19.2,2264,89.7,89.66,4,11,19,0,6.3,105,144,114,149,290,319,298,"0.969","-0.969","71.5","6.7","0.953460704",6,5,1,0,0,0,1,16.7,0,0,"2.03","0.84","0.37","0.37","89.9",56,20,0,0,5.62,1.77,-0.56,2.39,0.167,0,"-3.23",0.077,0.085,"3.23",0.09,0.09000000000000001,0.082,0.077,36.4,"37.4",6.677595354372818,8.796782418274125,26.561950816584456,0.6363636363636364,35.22588087108498,27.896962771077845
28,805904,"Cole, Zach",219,12.8,0,0,0,0,0,0.146,0.147,0,6,91,-11.5,2391,88.1,88.33,6,12,16,0.20000000000000284,6.51,119,148,112,153,289,318,295,"1.579","-1.579","74.2","7.4","2.203945842",6,2,0,0,0,0,4,66.7,0,0,"2.49","0.48","-0.22","-0.22","93.5",157,50,0,0,5.88,2.3,-0.35,1.96,0,0,"-5.639285714",0.147,0.187,"5.639285714",-0.147,-0.147,-0.187,-0.146,50,"48.3",12.538563058348707,-2.834425065419704,32.35970698831399,0.75,39.81607427655202,23.52557767321931
27,675659,"Jones, Greg",81,33.3,0.143,0,0.25,0.143,0.127,0.229,0.243,1,7,75.9,16,2131,88.6,88.71,6,15,12,0.10000000000000853,6.4,101,148,101,147,299,317,286,"1.217","-1.217","69.5","6.8","2.286577338",7,4,1,0,0,0,3,42.9,0,0,"2.29","0.65","0.5","-0.5","88.8",163,25,0,0,5.75,1.69,-0.15,2.29,0.143,0,"-4.507407407",0.243,0.282,"4.507407407",-0.1,-0.1,-0.139,-0.102,40,"39.1",2.6666827263593427,17.54375480278376,28.503413690018427,0.2857142857142857,35.94934596460043,19.805736872870103
27,624424,"Conforto, Michael",914,3,0.429,0.857,0.25,1.286,0.71,0.61,0.423,3,7,97.4,18.7,2398,87.7,87.94,5,14,13,0.20000000000000284,6.39,111,146,125,153,293,324,303,"-3.561","3.561","71.2","7.7","3.850755571",8,6,1,0,0,2,1,12.5,1,12.5,"2.56","0.43","0.03","0.03","98.4",154,50,33.33333333333333,25,5.39,2.95,0.09,2.1,0.5,2,"13.188888889",0.495,1.023,"-13.188888889",0.006,0.0050000000000000044,0.263,0.1,35.7,"33.2",15.901681103597129,-18.6108925618258,32.59437148474144,0.38461538461538464,37.856128706851045,39.15181796221769
25,680718,"Barger, Addison",119,21,0,0,0,0,0.174,0.278,0.148,0,3,88,20.5,2368,88.4,88.71,2,9,16,0.29999999999999716,6.66,125,149,123,153,284,325,299,"0.575","-0.575","70.1","7.1","24.611626572",4,2,0,0,0,0,1,25,1,25,"2.35","0.66","0.28","0.28","92.2",90,50,0,0,6.05,1.59,-0.4,2.26,0.25,0,"-2.3",0.361,0.171,"2.3",-0.148,-0.11099999999999999,-0.171,-0.104,22.2,"52.5",3.632106277232041,-3.526600016693439,26.86554847672597,0.4444444444444444,32.95804059572052,26.98482750356996
25,806146,"Lombard Jr., George",203,12.3,0.75,0,1,0.75,0.673,0.534,0.531,3,4,85.8,13,2454,88.6,88.62,3,12,13,0,6.46,112,151,122,149,299,326,286,"-1.452","1.452","70.0","7.7","1.390942344",5,3,3,0,0,0,1,20,1,20,"2.66","0.32","0.08","-0.08","89.7",146,0,0,0,4.91,3.04,-0.21,2.15,0.8,0,"5.808",0.625,0.591,"-5.808",0.219,0.17500000000000004,0.159,0.139,25,"13.4",13.46625407712499,-4.6661148915026915,35.562223072446685,0.5833333333333334,37.06214006838872,37.1663588238425
25,678760,"Leonard, Eddys",38,65.8,0.2,0.2,0.25,0.4,0.252,0.25,0.233,1,5,84.4,34.8,2011,89.5,90.26,4,14,11,0.7999999999999972,6.79,109,153,120,146,301,326,297,"0.542","-0.542","74.0","7.0","3.3187377",5,4,0,1,0,0,1,20,0,0,"1.81","1.06","0.69","-0.69","90.6",184,25,25,20,5.99,1.54,0.15,2.7,0.2,1,"-2.168",0.233,0.347,"2.168",-0.033,-0.033,0.053,0.002,28.6,"51.2",7.321107086018682,-9.777066484797361,27.045226337786744,0.35714285714285715,35.69807541861067,33.01968759967679
24,642020,"Robinson, Chuckie",90,26.7,0,0,0,0,0,0.126,0.135,0,8,79.1,7.9,2193,90.7,90.65,5,14,10,-0.10000000000000853,6.22,96,145,114,141,298,321,281,"2.057","-2.057","60.1","6.2","1.730194146",8,7,0,0,0,0,1,12.5,0,0,"2","0.79","0.66","-0.66","89.9",105,14.285714285714285,0,0,5.85,1.97,-0.17,2.17,0,0,"-8.570833333",0.135,0.153,"8.570833333",-0.135,-0.135,-0.153,-0.126,35.7,"41.6",1.0104564274870196,7.245517080068963,33.514468698303695,0.35714285714285715,39.81379949707316,21.15296574405258
24,663967,"Salazar, César",95,25.3,0.2,0,0.2,0.2,0.178,0.294,0.314,1,5,87.4,13.2,2586,87.9,87.53,1,12,12,-0.4000000000000057,6.16,114,148,120,153,285,313,296,"0.584","-0.584","66.1","6.8","14.588845068",5,5,1,0,0,0,0,0,0,0,"2.4","0.59","-0.17","-0.17","89.8",158,40,0,0,5.71,2.29,-0.37,2.44,0.2,0,"-2.433333333",0.314,0.362,"2.433333333",-0.114,-0.11399999999999999,-0.162,-0.116,8.3,"43.4",12.088968286906855,-6.559430209509522,31.28821961946518,0.4166666666666667,34.265110011398114,34.132144808326785
23,666163,"Rortvedt, Ben",53,43.4,0.333,0,0.4,0.333,0.296,0.349,0.376,2,6,81.9,15.4,2294,85.3,85.31,2,11,12,0,6.12,114,145,104,153,284,321,297,"-0.034","0.034","66.6","6.6","0.737699444",6,5,2,0,0,0,1,16.7,0,0,"2.5","0.67","0.05","0.05","89.5",143,20,0,0,5.81,1.9,-0.18,2.85,0.333,0,"0.147826087",0.376,0.424,"-0.147826087",-0.043,-0.04299999999999998,-0.091,-0.053,18.2,"40.5",4.672236291517681,7.875560805716624,25.198635257119758,0.4,39.43474432556119,27.892518277084292
23,682515,"Porter, Logan",28,82.1,0.333,0.333,0.5,0.667,0.531,0.497,0.358,1,3,93.9,9,2078,87.5,87.4,2,8,15,-0.09999999999999432,6.34,110,152,118,149,306,327,293,"-0.773","0.773","67.5","6.8","1.065695766",5,2,0,1,0,0,1,20,2,40,"2.05","0.97","0.65","-0.65","91.6",154,50,0,0,5.85,1.49,0.16,2.41,0.6,0,"3.360869565",0.615,0.484,"-3.360869565",-0.025,-0.015000000000000013,0.183,0.034,25,"43.2",11.18807983275012,-1.00612796633727,32.57245075543417,0.5,36.89245080058211,31.460220154079444
23,691277,"De Los Santos, Deyvison",34,67.6,0.25,0.25,0.5,0.5,0.315,0.351,0.314,1,4,99.6,14,1962,87.9,87.79,4,12,11,-0.10000000000000853,6.44,111,151,125,146,300,329,291,"0.057","-0.057","71.4","8.1","3.742712508",4,2,0,1,0,0,2,50,0,0,"2.35","0.66","0.47","-0.47","91.5",117,50,50,25,5.81,2.24,0,2.14,0.25,1,"-0.247826087",0.314,0.509,"0.247826087",-0.064,-0.064,-0.009,-0.036,33.3,"43.2",7.062576043124746,-1.9891754672702935,29.879628907633045,0.5,43.558140376234846,27.037385604748767
